"StartofWindow" "EndofWindow" "coverage" "CHR"
"13408" 42677753 42693959 4 6
"13409" 42693959 42753404 7 6
"13410" 42753404 42824756 8 6
"13411" 42824756 42879289 11 6
"13412" 42879289 43234316 12 6
"13413" 43234316 43423647 10 6
"13414" 43423647 43427850 9 6
"13415" 43427850 43431000 8 6
"13416" 43431000 43442651 7 6
"13417" 43442651 43490947 5 6
"13418" 43490947 43679047 3 6
"13419" 43679047 43680462 1 6
"13420" 43680462 43695675 0 6
"13421" 43695675 44433330 1 6
"13422" 44433330 44440722 3 6
"13423" 44440722 44476296 3 6
"13424" 44476296 44493348 4 6
"13425" 44493348 44496851 5 6
"13426" 44496851 44502355 8 6
"13427" 44502355 44503967 11 6
"13428" 44503967 44522398 12 6
"13429" 44522398 44525989 14 6
"13430" 44525989 44538139 18 6
"13431" 44538139 44595064 20 6
"13432" 44595064 44596435 22 6
"13433" 44596435 44597445 23 6
"13434" 44597445 44600005 25 6
"13435" 44600005 44601207 26 6
"13436" 44601207 44628216 27 6
"13437" 44628216 44635740 28 6
"13438" 44635740 44636390 29 6
"13439" 44636390 44645736 30 6
"13440" 44645736 44647374 33 6
"13441" 44647374 45355609 34 6
"13442" 45355609 45404528 33 6
"13443" 45404528 45432214 29 6
"13444" 45432214 45467765 26 6
"13445" 45467765 45501552 23 6
"13446" 45501552 45523412 22 6
"13447" 45523412 45527132 19 6
"13448" 45527132 45536359 14 6
"13449" 45536359 45545975 13 6
"13450" 45545975 45584868 11 6
"13451" 45584868 45594885 10 6
"13452" 45594885 45607827 9 6
"13453" 45607827 45702112 6 6
"13454" 45702112 45705079 5 6
"13455" 45705079 45722988 2 6
"13456" 45722988 45777347 1 6
"13457" 45777347 46045157 0 6
"13458" 46045157 46047149 1 6
"13459" 46047149 46689847 2 6
"13460" 46689847 46769628 1 6
"13461" 46769628 47104856 0 6
"13462" 47104856 47127323 1 6
"13463" 47127323 47137735 3 6
"13464" 47137735 47142493 4 6
"13465" 47142493 47649694 5 6
"13466" 47649694 47711725 3 6
"13467" 47711725 47885216 2 6
"13468" 47885216 47970924 1 6
"13469" 47970924 48050299 0 6
"13470" 48050299 48160865 2 6
"13471" 48160865 48319507 3 6
"13472" 48319507 48387129 9 6
"13473" 48387129 48396334 11 6
"13474" 48396334 48513035 12 6
"13475" 48513035 48564858 13 6
"13476" 48564858 48691652 15 6
"13477" 48691652 48784695 16 6
"13478" 48784695 48792612 17 6
"13479" 48792612 49020666 18 6
"13480" 49020666 49135848 20 6
"13481" 49135848 49173407 21 6
"13482" 49173407 49459978 22 6
"13483" 49459978 49479972 21 6
"13484" 49479972 49494933 17 6
"13485" 49494933 49513767 16 6
"13486" 49513767 49522865 14 6
"13487" 49522865 49534329 12 6
"13488" 49534329 49541086 12 6
"13489" 49541086 49659871 13 6
"13490" 49659871 49752742 12 6
"13491" 49752742 49871812 11 6
"13492" 49871812 49939494 13 6
"13493" 49939494 50046852 8 6
"13494" 50046852 50080330 9 6
"13495" 50080330 50081302 11 6
"13496" 50081302 50351595 10 6
"13497" 50351595 50357617 13 6
"13498" 50357617 50693607 12 6
"13499" 50693607 50765352 9 6
"13500" 50765352 50930041 8 6
"13501" 50930041 50966474 9 6
"13502" 50966474 51102772 10 6
"13503" 51102772 51152988 9 6
"13504" 51152988 51264082 7 6
"13505" 51264082 51435724 5 6
"13506" 51435724 51491884 3 6
"13507" 51491884 51530765 2 6
"13508" 51530765 51581912 4 6
"13509" 51581912 51669562 6 6
"13510" 51669562 51732807 5 6
"13511" 51732807 51789589 7 6
"13512" 51789589 52144081 6 6
"13513" 52144081 52193550 7 6
"13514" 52193550 52242105 5 6
"13515" 52242105 52272033 3 6
"13516" 52272033 52586253 2 6
"13517" 52586253 52604054 3 6
"13518" 52604054 52631188 4 6
"13519" 52631188 52735825 5 6
"13520" 52735825 52741615 8 6
"13521" 52741615 52963071 9 6
"13522" 52963071 53058679 8 6
"13523" 53058679 53205947 7 6
"13524" 53205947 53293179 5 6
"13525" 53293179 53334297 2 6
"13526" 53334297 53349999 0 6
"13527" 53349999 53360119 2 6
"13528" 53360119 53447254 5 6
"13529" 53447254 53511188 6 6
"13530" 53511188 53818262 8 6
"13531" 53818262 53826707 9 6
"13532" 53826707 53834379 10 6
"13533" 53834379 53847672 11 6
"13534" 53847672 53851341 12 6
"13535" 53851341 53882366 13 6
"13536" 53882366 53892401 17 6
"13537" 53892401 53893443 21 6
"13538" 53893443 53911656 23 6
"13539" 53911656 53939724 24 6
"13540" 53939724 53955962 26 6
"13541" 53955962 53960803 27 6
"13542" 53960803 53961513 29 6
"13543" 53961513 53971401 30 6
"13544" 53971401 53999025 32 6
"13545" 53999025 54039127 29 6
"13546" 54039127 54076392 32 6
"13547" 54076392 54077679 30 6
"13548" 54077679 54108523 34 6
"13549" 54108523 54164079 33 6
"13550" 54164079 54165300 44 6
"13551" 54165300 54172465 45 6
"13552" 54172465 54178862 43 6
"13553" 54178862 54199780 45 6
"13554" 54199780 54251156 48 6
"13555" 54251156 54278274 49 6
"13556" 54278274 54310853 50 6
"13557" 54310853 54404993 56 6
"13558" 54404993 54485245 57 6
"13559" 54485245 54509300 60 6
"13560" 54509300 54629892 57 6
"13561" 54629892 54671090 59 6
"13562" 54671090 54721617 60 6
"13563" 54721617 54724405 58 6
"13564" 54724405 54744946 60 6
"13565" 54744946 54771019 57 6
"13566" 54771019 54771938 56 6
"13567" 54771938 54811210 57 6
"13568" 54811210 54823431 56 6
"13569" 54823431 54841672 54 6
"13570" 54841672 54865634 50 6
"13571" 54865634 54971369 51 6
"13572" 54971369 55006253 50 6
"13573" 55006253 55014872 47 6
"13574" 55014872 55040696 43 6
"13575" 55040696 55041811 41 6
"13576" 55041811 55044386 38 6
"13577" 55044386 55050507 40 6
"13578" 55050507 55071006 30 6
"13579" 55071006 55107267 27 6
"13580" 55107267 55109189 26 6
"13581" 55109189 55134247 19 6
"13582" 55134247 55162885 18 6
"13583" 55162885 55171454 16 6
"13584" 55171454 55171842 17 6
"13585" 55171842 55189482 16 6
"13586" 55189482 55204017 15 6
"13587" 55204017 55255828 14 6
"13588" 55255828 55393286 8 6
"13589" 55393286 55456080 8 6
"13590" 55456080 55525031 7 6
"13591" 55525031 55563203 6 6
"13592" 55563203 55579429 7 6
"13593" 55579429 55730212 6 6
"13594" 55730212 56102709 5 6
"13595" 56102709 56104522 4 6
"13596" 56104522 56127621 5 6
"13597" 56127621 56150940 6 6
"13598" 56150940 56185286 8 6
"13599" 56185286 56203830 10 6
"13600" 56203830 56204751 11 6
"13601" 56204751 56217207 12 6
"13602" 56217207 56251191 14 6
"13603" 56251191 56290923 13 6
"13604" 56290923 57144935 11 6
"13605" 57144935 57161200 8 6
"13606" 57161200 57186294 6 6
"13607" 57186294 57336340 5 6
"13608" 57336340 57481309 4 6
"13609" 57481309 57666427 2 6
"13610" 57666427 61891118 0 6
"13611" 61891118 61967504 1 6
"13612" 61967504 61972673 8 6
"13613" 61972673 62115542 18 6
"13614" 62115542 62442604 19 6
"13615" 62442604 62555710 20 6
"13616" 62555710 62679321 22 6
"13617" 62679321 62702157 25 6
"13618" 62702157 62705029 33 6
"13619" 62705029 62723867 36 6
"13620" 62723867 62786386 38 6
"13621" 62786386 62979298 39 6
"13622" 62979298 62980430 40 6
"13623" 62980430 63079272 43 6
"13624" 63079272 63085545 47 6
"13625" 63085545 63102429 53 6
"13626" 63102429 63173804 50 6
"13627" 63173804 63174910 53 6
"13628" 63174910 63209941 52 6
"13629" 63209941 63319873 51 6
"13630" 63319873 63376194 54 6
"13631" 63376194 63380661 53 6
"13632" 63380661 63543538 50 6
"13633" 63543538 63550561 47 6
"13634" 63550561 63556032 41 6
"13635" 63556032 63568603 45 6
"13636" 63568603 63585140 46 6
"13637" 63585140 63665146 47 6
"13638" 63665146 63871745 50 6
"13639" 63871745 63883378 48 6
"13640" 63883378 63886188 45 6
"13641" 63886188 63888126 42 6
"13642" 63888126 63899051 39 6
"13643" 63899051 63902525 40 6
"13644" 63902525 63908900 47 6
"13645" 63908900 63910966 45 6
"13646" 63910966 63921853 43 6
"13647" 63921853 63958597 40 6
"13648" 63958597 63965416 41 6
"13649" 63965416 63967017 46 6
"13650" 63967017 63971954 49 6
"13651" 63971954 63986735 51 6
"13652" 63986735 63988362 49 6
"13653" 63988362 63994473 53 6
"13654" 63994473 64024024 53 6
"13655" 64024024 64078347 52 6
"13656" 64078347 64136886 48 6
"13657" 64136886 64139997 55 6
"13658" 64139997 64186032 56 6
"13659" 64186032 64240516 58 6
"13660" 64240516 64295122 61 6
"13661" 64295122 64355159 62 6
"13662" 64355159 64368449 69 6
"13663" 64368449 64427095 71 6
"13664" 64427095 64470069 68 6
"13665" 64470069 64521068 65 6
"13666" 64521068 64579224 64 6
"13667" 64579224 64589465 63 6
"13668" 64589465 64610885 61 6
"13669" 64610885 64618911 65 6
"13670" 64618911 64625328 74 6
"13671" 64625328 64648161 71 6
"13672" 64648161 64662711 71 6
"13673" 64662711 64758787 69 6
"13674" 64758787 64885858 71 6
"13675" 64885858 64907665 72 6
"13676" 64907665 64977136 74 6
"13677" 64977136 65125567 75 6
"13678" 65125567 65143008 73 6
"13679" 65143008 65171419 66 6
"13680" 65171419 65199887 65 6
"13681" 65199887 65202546 63 6
"13682" 65202546 65245009 54 6
"13683" 65245009 65289746 45 6
"13684" 65289746 65317295 45 6
"13685" 65317295 65318362 42 6
"13686" 65318362 65354108 35 6
"13687" 65354108 65365420 31 6
"13688" 65365420 65485995 23 6
"13689" 65485995 65496953 22 6
"13690" 65496953 65518623 20 6
"13691" 65518623 65525346 20 6
"13692" 65525346 65562837 18 6
"13693" 65562837 65588875 17 6
"13694" 65588875 65628676 16 6
"13695" 65628676 65635522 15 6
"13696" 65635522 65650698 17 6
"13697" 65650698 65734358 15 6
"13698" 65734358 65743530 14 6
"13699" 65743530 65829390 11 6
"13700" 65829390 65878609 10 6
"13701" 65878609 65910220 9 6
"13702" 65910220 65986503 8 6
"13703" 65986503 66049528 9 6
"13704" 66049528 66137260 10 6
"13705" 66137260 66214813 13 6
"13706" 66214813 66259508 14 6
"13707" 66259508 66267533 15 6
"13708" 66267533 66333105 16 6
"13709" 66333105 66610017 20 6
"13710" 66610017 66676508 18 6
"13711" 66676508 66697003 19 6
"13712" 66697003 66760443 18 6
"13713" 66760443 66796668 17 6
"13714" 66796668 67043483 16 6
"13715" 67043483 67044431 15 6
"13716" 67044431 67047294 14 6
"13717" 67047294 67079357 8 6
"13718" 67079357 67123794 7 6
"13719" 67123794 67270731 5 6
"13720" 67270731 67305307 4 6
"13721" 67305307 67339041 3 6
"13722" 67339041 67410283 4 6
"13723" 67410283 67541144 6 6
"13724" 67541144 67559927 8 6
"13725" 67559927 67561944 9 6
"13726" 67561944 67588454 6 6
"13727" 67588454 67628407 8 6
"13728" 67628407 67664566 10 6
"13729" 67664566 67688283 11 6
"13730" 67688283 67744470 14 6
"13731" 67744470 67893198 15 6
"13732" 67893198 67931943 18 6
"13733" 67931943 67996590 19 6
"13734" 67996590 68060896 20 6
"13735" 68060896 68211808 21 6
"13736" 68211808 68284080 19 6
"13737" 68284080 68322659 17 6
"13738" 68322659 68447698 18 6
"13739" 68447698 68538382 17 6
"13740" 68538382 68549473 14 6
"13741" 68549473 68765982 13 6
"13742" 68765982 68803176 11 6
"13743" 68803176 68804067 12 6
"13744" 68804067 68810538 11 6
"13745" 68810538 68827634 10 6
"13746" 68827634 68828279 9 6
"13747" 68828279 68879790 6 6
"13748" 68879790 68985256 5 6
"13749" 68985256 69041360 4 6
"13750" 69041360 69052097 2 6
"13751" 69052097 69077987 3 6
"13752" 69077987 69082145 5 6
"13753" 69082145 69285887 7 6
"13754" 69285887 69294401 12 6
"13755" 69294401 69328070 13 6
"13756" 69328070 69372017 14 6
"13757" 69372017 69425811 16 6
"13758" 69425811 69474494 15 6
"13759" 69474494 69521978 16 6
"13760" 69521978 69527865 18 6
"13761" 69527865 69541114 19 6
"13762" 69541114 69677917 18 6
"13763" 69677917 69711901 19 6
"13764" 69711901 69803462 25 6
"13765" 69803462 69840109 23 6
"13766" 69840109 70013594 21 6
"13767" 70013594 70082863 23 6
"13768" 70082863 70095690 22 6
"13769" 70095690 70112998 27 6
"13770" 70112998 70137886 26 6
"13771" 70137886 70345513 25 6
"13772" 70345513 70370323 20 6
"13773" 70370323 70568611 16 6
"13774" 70568611 70754134 15 6
"13775" 70754134 70926334 9 6
"13776" 70926334 70963232 7 6
"13777" 70963232 71013722 5 6
"13778" 71013722 71024741 6 6
"13779" 71024741 71048944 5 6
"13780" 71048944 71087091 7 6
"13781" 71087091 71330911 8 6
"13782" 71330911 71600335 10 6
"13783" 71600335 71609384 11 6
"13784" 71609384 71723119 7 6
"13785" 71723119 71916420 8 6
"13786" 71916420 72048250 7 6
"13787" 72048250 72143093 6 6
"13788" 72143093 72164390 7 6
"13789" 72164390 72351393 5 6
"13790" 72351393 72408820 6 6
"13791" 72408820 72437128 6 6
"13792" 72437128 72440951 6 6
"13793" 72440951 72450580 7 6
"13794" 72450580 72451423 6 6
"13795" 72451423 72453286 7 6
"13796" 72453286 72477412 8 6
"13797" 72477412 72615220 9 6
"13798" 72615220 72886012 11 6
"13799" 72886012 72908366 10 6
"13800" 72908366 73131012 11 6
"13801" 73131012 73147684 9 6
"13802" 73147684 73160811 8 6
"13803" 73160811 73168479 7 6
"13804" 73168479 73204913 5 6
"13805" 73204913 73306528 4 6
"13806" 73306528 73449218 3 6
"13807" 73449218 73710903 4 6
"13808" 73710903 73863598 3 6
"13809" 73863598 73883761 4 6
"13810" 73883761 73931120 6 6
"13811" 73931120 73951025 4 6
"13812" 73951025 73952103 6 6
"13813" 73952103 74041165 7 6
"13814" 74041165 74041424 8 6
"13815" 74041424 74167406 12 6
"13816" 74167406 74270574 15 6
"13817" 74270574 74290291 16 6
"13818" 74290291 74340159 17 6
"13819" 74340159 74377465 18 6
"13820" 74377465 74378808 20 6
"13821" 74378808 74381926 23 6
"13822" 74381926 74424069 24 6
"13823" 74424069 74430495 23 6
"13824" 74430495 74458737 24 6
"13825" 74458737 74493432 25 6
"13826" 74493432 74497152 26 6
"13827" 74497152 74521947 28 6
"13828" 74521947 74544376 38 6
"13829" 74544376 74586805 39 6
"13830" 74586805 74706111 41 6
"13831" 74706111 74739868 40 6
"13832" 74739868 74753516 39 6
"13833" 74753516 74786250 38 6
"13834" 74786250 74855431 37 6
"13835" 74855431 74970787 35 6
"13836" 74970787 75056542 33 6
"13837" 75056542 75112715 31 6
"13838" 75112715 75140978 23 6
"13839" 75140978 75319716 22 6
"13840" 75319716 75347593 16 6
"13841" 75347593 75457103 13 6
"13842" 75457103 75461596 12 6
"13843" 75461596 75461657 8 6
"13844" 75461657 75461769 7 6
"13845" 75461769 75477971 5 6
"13846" 75477971 75490041 4 6
"13847" 75490041 75533452 7 6
"13848" 75533452 75558759 5 6
"13849" 75558759 75797302 4 6
"13850" 75797302 75844600 4 6
"13851" 75844600 75845113 8 6
"13852" 75845113 76016421 10 6
"13853" 76016421 76680290 11 6
"13854" 76680290 76715926 8 6
"13855" 76715926 76796339 7 6
"13856" 76796339 76830541 8 6
"13857" 76830541 76926454 5 6
"13858" 76926454 76934563 3 6
"13859" 76934563 77097008 4 6
"13860" 77097008 77284946 3 6
"13861" 77284946 77422630 2 6
"13862" 77422630 77573373 4 6
"13863" 77573373 77587889 3 6
"13864" 77587889 77682370 4 6
"13865" 77682370 77766235 4 6
"13866" 77766235 77807794 6 6
"13867" 77807794 77861942 7 6
"13868" 77861942 77903893 8 6
"13869" 77903893 78060981 13 6
"13870" 78060981 78129122 17 6
"13871" 78129122 78162536 21 6
"13872" 78162536 78166120 23 6
"13873" 78166120 78172992 34 6
"13874" 78172992 78175842 37 6
"13875" 78175842 78204530 38 6
"13876" 78204530 78258171 39 6
"13877" 78258171 78261702 41 6
"13878" 78261702 78262337 42 6
"13879" 78262337 78298165 45 6
"13880" 78298165 78315289 46 6
"13881" 78315289 78330693 47 6
"13882" 78330693 78336649 50 6
"13883" 78336649 78352070 52 6
"13884" 78352070 78354813 52 6
"13885" 78354813 78381834 53 6
"13886" 78381834 78401868 55 6
"13887" 78401868 78412532 62 6
"13888" 78412532 78723311 61 6
"13889" 78723311 78753675 60 6
"13890" 78753675 78764662 58 6
"13891" 78764662 78821232 57 6
"13892" 78821232 78834409 53 6
"13893" 78834409 78912889 48 6
"13894" 78912889 78927086 47 6
"13895" 78927086 78953246 51 6
"13896" 78953246 79039234 46 6
"13897" 79039234 79051952 45 6
"13898" 79051952 79052420 42 6
"13899" 79052420 79080410 42 6
"13900" 79080410 79095072 45 6
"13901" 79095072 79125035 41 6
"13902" 79125035 79155534 39 6
"13903" 79155534 79172613 40 6
"13904" 79172613 79173398 39 6
"13905" 79173398 79174120 38 6
"13906" 79174120 79174637 35 6
"13907" 79174637 79185214 33 6
"13908" 79185214 79193292 30 6
"13909" 79193292 79196788 28 6
"13910" 79196788 79206340 26 6
"13911" 79206340 79231334 24 6
"13912" 79231334 79248588 23 6
"13913" 79248588 79251664 26 6
"13914" 79251664 79395000 22 6
"13915" 79395000 79432926 21 6
"13916" 79432926 79455282 19 6
"13917" 79455282 79823541 18 6
"13918" 79823541 79855431 16 6
"13919" 79855431 79872281 12 6
"13920" 79872281 79910318 10 6
"13921" 79910318 79979700 9 6
"13922" 79979700 80016681 8 6
"13923" 80016681 80063980 7 6
"13924" 80063980 80130929 4 6
"13925" 80130929 80137259 3 6
"13926" 80137259 80325857 2 6
"13927" 80325857 80472811 0 6
"13928" 80472811 80512765 2 6
"13929" 80512765 80539454 3 6
"13930" 80539454 80564519 5 6
"13931" 80564519 80564836 6 6
"13932" 80564836 80598166 7 6
"13933" 80598166 80610839 9 6
"13934" 80610839 80658793 10 6
"13935" 80658793 80715838 11 6
"13936" 80715838 80793667 13 6
"13937" 80793667 80801693 15 6
"13938" 80801693 80807454 16 6
"13939" 80807454 80880138 18 6
"13940" 80880138 80956146 19 6
"13941" 80956146 81015449 24 6
"13942" 81015449 81070372 25 6
"13943" 81070372 81075912 26 6
"13944" 81075912 81153486 27 6
"13945" 81153486 81166178 32 6
"13946" 81166178 81215558 30 6
"13947" 81215558 81218067 33 6
"13948" 81218067 81315235 36 6
"13949" 81315235 81349756 38 6
"13950" 81349756 81423391 36 6
"13951" 81423391 81446168 35 6
"13952" 81446168 81536262 36 6
"13953" 81536262 81564185 36 6
"13954" 81564185 81617682 33 6
"13955" 81617682 81745735 34 6
"13956" 81745735 81865348 31 6
"13957" 81865348 81900828 29 6
"13958" 81900828 81907559 28 6
"13959" 81907559 81934605 22 6
"13960" 81934605 81960107 24 6
"13961" 81960107 82012892 22 6
"13962" 82012892 82019857 17 6
"13963" 82019857 82064465 18 6
"13964" 82064465 82078440 14 6
"13965" 82078440 82120647 13 6
"13966" 82120647 82221302 10 6
"13967" 82221302 82379575 8 6
"13968" 82379575 82441832 7 6
"13969" 82441832 82585857 6 6
"13970" 82585857 82590868 5 6
"13971" 82590868 82635257 6 6
"13972" 82635257 82692160 5 6
"13973" 82692160 82769430 3 6
"13974" 82769430 82776291 4 6
"13975" 82776291 82778405 3 6
"13976" 82778405 82883836 10 6
"13977" 82883836 83132239 11 6
"13978" 83132239 83282876 14 6
"13979" 83282876 83311136 15 6
"13980" 83311136 83397096 16 6
"13981" 83397096 83423397 17 6
"13982" 83423397 83453859 20 6
"13983" 83453859 83454017 22 6
"13984" 83454017 83539461 23 6
"13985" 83539461 83546026 20 6
"13986" 83546026 83570155 14 6
"13987" 83570155 83580759 15 6
"13988" 83580759 83894382 17 6
"13989" 83894382 83925555 17 6
"13990" 83925555 84038677 17 6
"13991" 84038677 84174401 19 6
"13992" 84174401 84217876 20 6
"13993" 84217876 84220165 19 6
"13994" 84220165 84250330 18 6
"13995" 84250330 84273426 16 6
"13996" 84273426 84293271 15 6
"13997" 84293271 84419793 12 6
"13998" 84419793 84520520 11 6
"13999" 84520520 84693623 10 6
"14000" 84693623 84762822 9 6
"14001" 84762822 84985239 10 6
"14002" 84985239 85034419 7 6
"14003" 85034419 85038395 5 6
"14004" 85038395 85107882 4 6
"14005" 85107882 85121532 8 6
"14006" 85121532 85122601 8 6
"14007" 85122601 85147411 10 6
"14008" 85147411 85178268 16 6
"14009" 85178268 85181754 18 6
"14010" 85181754 85211340 17 6
"14011" 85211340 85216471 19 6
"14012" 85216471 85679883 22 6
"14013" 85679883 85746881 23 6
"14014" 85746881 85818790 19 6
"14015" 85818790 85823394 16 6
"14016" 85823394 85827524 14 6
"14017" 85827524 85840403 13 6
"14018" 85840403 85870984 12 6
"14019" 85870984 85880616 11 6
"14020" 85880616 85972492 9 6
"14021" 85972492 86004627 7 6
"14022" 86004627 86029970 8 6
"14023" 86029970 86042869 7 6
"14024" 86042869 86113775 4 6
"14025" 86113775 86886644 2 6
"14026" 86886644 86953342 4 6
"14027" 86953342 86968841 3 6
"14028" 86968841 87113172 5 6
"14029" 87113172 87130477 6 6
"14030" 87130477 87165643 7 6
"14031" 87165643 87173621 8 6
"14032" 87173621 87243828 11 6
"14033" 87243828 87424388 12 6
"14034" 87424388 87456331 14 6
"14035" 87456331 87479890 16 6
"14036" 87479890 87500445 15 6
"14037" 87500445 87562096 17 6
"14038" 87562096 87566319 24 6
"14039" 87566319 87651742 35 6
"14040" 87651742 87676707 38 6
"14041" 87676707 87732983 39 6
"14042" 87732983 87749815 44 6
"14043" 87749815 87763956 46 6
"14044" 87763956 87774205 49 6
"14045" 87774205 87798512 57 6
"14046" 87798512 87805592 92 6
"14047" 87805592 87809402 94 6
"14048" 87809402 87816905 100 6
"14049" 87816905 88018313 110 6
"14050" 88018313 88398718 111 6
"14051" 88398718 88411768 110 6
"14052" 88411768 88412786 91 6
"14053" 88412786 88455481 84 6
"14054" 88455481 88466990 78 6
"14055" 88466990 88497286 66 6
"14056" 88497286 88499661 58 6
"14057" 88499661 88501091 51 6
"14058" 88501091 88503309 35 6
"14059" 88503309 88503850 32 6
"14060" 88503850 88516052 26 6
"14061" 88516052 88541569 12 6
"14062" 88541569 88609666 10 6
"14063" 88609666 88620460 9 6
"14064" 88620460 88635440 8 6
"14065" 88635440 88636038 7 6
"14066" 88636038 88658834 6 6
"14067" 88658834 88675020 5 6
"14068" 88675020 88679785 4 6
"14069" 88679785 88858648 5 6
"14070" 88858648 89094735 7 6
"14071" 89094735 89173954 8 6
"14072" 89173954 89176668 9 6
"14073" 89176668 89246061 10 6
"14074" 89246061 89271778 9 6
"14075" 89271778 89293829 10 6
"14076" 89293829 89862725 7 6
"14077" 89862725 89916100 10 6
"14078" 89916100 89980083 9 6
"14079" 89980083 89981413 10 6
"14080" 89981413 89996405 10 6
"14081" 89996405 90009311 9 6
"14082" 90009311 90019967 9 6
"14083" 90019967 90089677 8 6
"14084" 90089677 90642998 6 6
"14085" 90642998 90646226 5 6
"14086" 90646226 90655622 2 6
"14087" 90655622 90687073 1 6
"14088" 90687073 90707282 2 6
"14089" 90707282 90739827 1 6
"14090" 90739827 90820581 2 6
"14091" 90820581 91098430 3 6
"14092" 91098430 91401234 5 6
"14093" 91401234 91531693 4 6
"14094" 91531693 91725260 3 6
"14095" 91725260 91728217 2 6
"14096" 91728217 91957965 4 6
"14097" 91957965 92009172 3 6
"14098" 92009172 92010992 6 6
"14099" 92010992 92012025 7 6
"14100" 92012025 92054323 8 6
"14101" 92054323 92075429 9 6
"14102" 92075429 92132799 10 6
"14103" 92132799 92264022 12 6
"14104" 92264022 92298780 15 6
"14105" 92298780 92725708 18 6
"14106" 92725708 92730285 17 6
"14107" 92730285 92750174 15 6
"14108" 92750174 92756114 16 6
"14109" 92756114 92819644 15 6
"14110" 92819644 92836208 12 6
"14111" 92836208 92867219 11 6
"14112" 92867219 92912828 13 6
"14113" 92912828 92922807 12 6
"14114" 92922807 92967813 12 6
"14115" 92967813 92985361 13 6
"14116" 92985361 92998990 10 6
"14117" 92998990 93369655 12 6
"14118" 93369655 93429797 9 6
"14119" 93429797 93443329 8 6
"14120" 93443329 93520257 9 6
"14121" 93520257 93632765 7 6
"14122" 93632765 93781036 6 6
"14123" 93781036 93790248 3 6
"14124" 93790248 93851328 4 6
"14125" 93851328 93901016 5 6
"14126" 93901016 93906936 7 6
"14127" 93906936 93959361 8 6
"14128" 93959361 94023695 9 6
"14129" 94023695 94029815 10 6
"14130" 94029815 94037400 8 6
"14131" 94037400 94049334 9 6
"14132" 94049334 94060369 12 6
"14133" 94060369 94162298 16 6
"14134" 94162298 94491539 15 6
"14135" 94491539 94568431 16 6
"14136" 94568431 94837090 17 6
"14137" 94837090 94861241 16 6
"14138" 94861241 94891004 14 6
"14139" 94891004 94904486 13 6
"14140" 94904486 94925987 11 6
"14141" 94925987 94990974 10 6
"14142" 94990974 95036897 8 6
"14143" 95036897 95042308 7 6
"14144" 95042308 95090000 5 6
"14145" 95090000 95092853 4 6
"14146" 95092853 95176359 2 6
"14147" 95176359 95188273 2 6
"14148" 95188273 95234099 3 6
"14149" 95234099 95320818 6 6
"14150" 95320818 95332279 5 6
"14151" 95332279 95373184 6 6
"14152" 95373184 95841116 7 6
"14153" 95841116 95891910 8 6
"14154" 95891910 96293482 10 6
"14155" 96293482 96362604 9 6
"14156" 96362604 96384515 8 6
"14157" 96384515 96409424 9 6
"14158" 96409424 96475105 8 6
"14159" 96475105 96479757 5 6
"14160" 96479757 96488054 7 6
"14161" 96488054 96556603 8 6
"14162" 96556603 96572628 7 6
"14163" 96572628 97058574 6 6
"14164" 97058574 97135177 5 6
"14165" 97135177 97159223 4 6
"14166" 97159223 97339078 3 6
"14167" 97339078 97370194 2 6
"14168" 97370194 97422930 0 6
"14169" 97422930 98274551 1 6
"14170" 98274551 98905933 3 6
"14171" 98905933 99214884 2 6
"14172" 99214884 99235909 3 6
"14173" 99235909 99437566 5 6
"14174" 99437566 99673152 3 6
"14175" 99673152 99678424 4 6
"14176" 99678424 100031037 5 6
"14177" 100031037 100286127 3 6
"14178" 100286127 100430803 2 6
"14179" 100430803 100480906 3 6
"14180" 100480906 100583430 6 6
"14181" 100583430 100626148 6 6
"14182" 100626148 100631103 6 6
"14183" 100631103 100676593 8 6
"14184" 100676593 100680565 9 6
"14185" 100680565 100706809 10 6
"14186" 100706809 100779276 12 6
"14187" 100779276 100800122 13 6
"14188" 100800122 100813188 17 6
"14189" 100813188 100859947 18 6
"14190" 100859947 100878267 19 6
"14191" 100878267 100910798 22 6
"14192" 100910798 100953148 26 6
"14193" 100953148 101072307 28 6
"14194" 101072307 101463320 30 6
"14195" 101463320 101807507 27 6
"14196" 101807507 101839863 26 6
"14197" 101839863 101856136 25 6
"14198" 101856136 101866368 24 6
"14199" 101866368 101875714 21 6
"14200" 101875714 101889424 22 6
"14201" 101889424 101929203 19 6
"14202" 101929203 101933087 18 6
"14203" 101933087 101933529 14 6
"14204" 101933529 101990259 9 6
"14205" 101990259 102002092 6 6
"14206" 102002092 102054465 4 6
"14207" 102054465 102151300 5 6
"14208" 102151300 102169607 4 6
"14209" 102169607 102246628 5 6
"14210" 102246628 102311501 6 6
"14211" 102311501 102343504 4 6
"14212" 102343504 102354341 5 6
"14213" 102354341 102482848 7 6
"14214" 102482848 102595588 8 6
"14215" 102595588 102601177 9 6
"14216" 102601177 102609098 10 6
"14217" 102609098 102639153 11 6
"14218" 102639153 102674605 12 6
"14219" 102674605 102733537 13 6
"14220" 102733537 102814820 12 6
"14221" 102814820 102884588 13 6
"14222" 102884588 103007392 12 6
"14223" 103007392 103198856 13 6
"14224" 103198856 103299213 14 6
"14225" 103299213 103301624 12 6
"14226" 103301624 103314799 16 6
"14227" 103314799 103327607 15 6
"14228" 103327607 103338050 16 6
