"StartofWindow" "EndofWindow" "coverage" "CHR"
"6836" 27823832 27839246 11 8
"6837" 27839246 27880826 10 8
"6838" 27880826 27883101 7 8
"6839" 27883101 27886903 6 8
"6840" 27886903 28118130 5 8
"6841" 28118130 28146297 4 8
"6842" 28146297 28166098 2 8
"6843" 28166098 28193846 1 8
"6844" 28193846 59053700 0 8
"6845" 59053700 59066247 1 8
"6846" 59066247 59071190 5 8
"6847" 59071190 59079368 10 8
"6848" 59079368 59088925 12 8
"6849" 59088925 59102996 15 8
"6850" 59102996 59107029 17 8
"6851" 59107029 59148256 19 8
"6852" 59148256 59150985 21 8
"6853" 59150985 59265352 22 8
"6854" 59265352 59305974 23 8
"6855" 59305974 59353534 25 8
"6856" 59353534 59371725 26 8
"6857" 59371725 59403576 30 8
"6858" 59403576 59411042 32 8
"6859" 59411042 59417753 34 8
"6860" 59417753 59446454 33 8
"6861" 59446454 59522034 29 8
"6862" 59522034 59562087 28 8
"6863" 59562087 59571287 22 8
"6864" 59571287 59578916 18 8
"6865" 59578916 59596533 14 8
"6866" 59596533 59599500 13 8
"6867" 59599500 59614516 16 8
"6868" 59614516 59703143 15 8
"6869" 59703143 59718696 10 8
"6870" 59718696 59724602 9 8
"6871" 59724602 59736400 7 8
"6872" 59736400 59746240 6 8
"6873" 59746240 59776637 5 8
"6874" 59776637 60056229 3 8
"6875" 60056229 65115733 0 8
"6876" 65115733 65272478 2 8
"6877" 65272478 65283691 3 8
"6878" 65283691 65401078 5 8
"6879" 65401078 65595251 6 8
"6880" 65595251 65608361 5 8
"6881" 65608361 65730207 3 8
"6882" 65730207 65899664 1 8
"6883" 65899664 68277883 0 8
"6884" 68277883 68583722 2 8
"6885" 68583722 68727993 3 8
"6886" 68727993 68909760 1 8
"6887" 68909760 68949670 3 8
"6888" 68949670 69038959 4 8
"6889" 69038959 69102348 3 8
"6890" 69102348 69132033 4 8
"6891" 69132033 69138454 5 8
"6892" 69138454 69194301 6 8
"6893" 69194301 69357500 7 8
"6894" 69357500 69371911 6 8
"6895" 69371911 69503062 4 8
"6896" 69503062 69613880 3 8
"6897" 69613880 69992380 0 8
"6898" 69992380 70408174 1 8
"6899" 70408174 70459208 3 8
"6900" 70459208 70481100 2 8
"6901" 70481100 70481484 3 8
"6902" 70481484 70484161 7 8
"6903" 70484161 70500255 8 8
"6904" 70500255 70542552 9 8
"6905" 70542552 70546219 10 8
"6906" 70546219 70628283 11 8
"6907" 70628283 70719382 9 8
"6908" 70719382 70788124 5 8
"6909" 70788124 70809261 4 8
"6910" 70809261 70908001 3 8
"6911" 70908001 70936591 2 8
"6912" 70936591 70942229 1 8
"6913" 70942229 72292696 0 8
"6914" 72292696 72659540 1 8
"6915" 72659540 72677349 0 8
"6916" 72677349 72695995 3 8
"6917" 72695995 72700611 4 8
"6918" 72700611 72751905 6 8
"6919" 72751905 72784886 8 8
"6920" 72784886 73070659 9 8
"6921" 73070659 73122967 8 8
"6922" 73122967 73172443 6 8
"6923" 73172443 73180176 4 8
"6924" 73180176 73240030 1 8
"6925" 73240030 73535966 0 8
"6926" 73535966 73845937 4 8
"6927" 73845937 73999481 5 8
"6928" 73999481 74283000 1 8
"6929" 74283000 90729507 0 8
"6930" 90729507 91238566 1 8
"6931" 91238566 94760940 0 8
"6932" 94760940 95170675 1 8
"6933" 95170675 95176118 2 8
"6934" 95176118 95205117 3 8
"6935" 95205117 95227768 2 8
"6936" 95227768 95632185 5 8
"6937" 95632185 95641609 4 8
"6938" 95641609 95740643 3 8
"6939" 95740643 96576196 0 8
"6940" 96576196 96720443 1 8
"6941" 96720443 96747238 2 8
"6942" 96747238 96752955 4 8
"6943" 96752955 96979871 5 8
"6944" 96979871 96988158 7 8
"6945" 96988158 97004203 8 8
"6946" 97004203 97035898 9 8
"6947" 97035898 97060715 8 8
"6948" 97060715 97081252 12 8
"6949" 97081252 97126738 14 8
"6950" 97126738 97139953 12 8
"6951" 97139953 97169327 11 8
"6952" 97169327 97191039 10 8
"6953" 97191039 97342582 11 8
"6954" 97342582 97432021 10 8
"6955" 97432021 97482056 9 8
"6956" 97482056 97508361 8 8
"6957" 97508361 97518925 3 8
"6958" 97518925 97534651 2 8
"6959" 97534651 97583489 1 8
"6960" 97583489 98785523 0 8
"6961" 98785523 98927699 2 8
"6962" 98927699 98963817 5 8
"6963" 98963817 99162888 6 8
"6964" 99162888 99245008 4 8
"6965" 99245008 99379259 1 8
"6966" 99379259 101354153 0 8
"6967" 101354153 101793314 1 8
"6968" 101793314 101841731 0 8
"6969" 101841731 102150937 1 8
"6970" 102150937 102298428 3 8
"6971" 102298428 102308173 2 8
"6972" 102308173 102554217 4 8
"6973" 102554217 102600608 2 8
"6974" 102600608 102741806 3 8
"6975" 102741806 103044961 1 8
"6976" 103044961 103750385 0 8
"6977" 103750385 104117437 1 8
"6978" 104117437 104121210 2 8
"6979" 104121210 104143919 3 8
"6980" 104143919 104572771 2 8
"6981" 104572771 104602790 1 8
"6982" 104602790 106109017 0 8
"6983" 106109017 106610368 1 8
"6984" 106610368 114604322 0 8
"6985" 114604322 115012364 3 8
"6986" 115012364 115018622 2 8
"6987" 115018622 115027676 1 8
"6988" 115027676 118946541 0 8
"6989" 118946541 119179060 1 8
"6990" 119179060 119437946 3 8
"6991" 119437946 119526617 2 8
"6992" 119526617 119723897 0 8
"6993" 119723897 120217356 2 8
"6994" 120217356 127683850 0 8
"6995" 127683850 127708772 2 8
"6996" 127708772 127794263 3 8
"6997" 127794263 128054522 4 8
"6998" 128054522 128063756 2 8
"6999" 128063756 128188019 1 8
"7000" 128188019 128571059 0 8
"7001" 128571059 128702676 1 8
"7002" 128702676 128718068 2 8
"7003" 128718068 128989292 3 8
"7004" 128989292 129007740 2 8
"7005" 129007740 129058356 3 8
"7006" 129058356 129117655 2 8
"7007" 129117655 129289556 5 8
"7008" 129289556 129532118 4 8
"7009" 129532118 129579579 3 8
"7010" 129579579 129916890 0 8
"7011" 129916890 129947882 1 8
"7012" 129947882 130003883 2 8
"7013" 130003883 130005126 3 8
"7014" 130005126 130379330 4 8
"7015" 130379330 130403930 6 8
"7016" 130403930 130454037 5 8
"7017" 130454037 130456426 4 8
"7018" 130456426 130503150 3 8
"7019" 130503150 130828900 2 8
"7020" 130828900 130987888 0 8
"7021" 130987888 130992696 4 8
"7022" 130992696 130998316 5 8
"7023" 130998316 131005345 7 8
"7024" 131005345 131015276 9 8
"7025" 131015276 131024880 14 8
"7026" 131024880 131025034 17 8
"7027" 131025034 131489046 19 8
"7028" 131489046 131497231 16 8
"7029" 131497231 131502886 11 8
"7030" 131502886 131506062 10 8
"7031" 131506062 131512902 9 8
"7032" 131512902 131517900 6 8
"7033" 131517900 131524621 4 8
"7034" 131524621 131529258 3 8
"7035" 131529258 131537955 2 8
"7036" 131537955 131540586 1 8
"7037" 131540586 133037144 0 8
"7038" 133037144 133396175 1 8
"7039" 133396175 133471941 2 8
"7040" 133471941 133516071 1 8
"7041" 133516071 133526556 2 8
"7042" 133526556 133528541 3 8
"7043" 133528541 133530035 6 8
"7044" 133530035 133562114 7 8
"7045" 133562114 133573057 8 8
"7046" 133573057 133591952 9 8
"7047" 133591952 133731794 10 8
"7048" 133731794 133759051 11 8
"7049" 133759051 133782186 12 8
"7050" 133782186 133981073 11 8
"7051" 133981073 133989150 10 8
"7052" 133989150 134000415 8 8
"7053" 134000415 134050678 5 8
"7054" 134050678 134061712 3 8
"7055" 134061712 134105321 2 8
"7056" 134105321 134187718 3 8
"7057" 134187718 134211526 2 8
"7058" 134211526 134409650 1 8
"7059" 134409650 134681123 0 8
"7060" 134681123 134824398 1 8
"7061" 134824398 134871987 2 8
"7062" 134871987 135172796 5 8
"7063" 135172796 135174629 4 8
"7064" 135174629 135201068 3 8
"7065" 135201068 135241108 8 8
"7066" 135241108 135249548 10 8
"7067" 135249548 135252366 11 8
"7068" 135252366 135313764 8 8
"7069" 135313764 135385238 10 8
"7070" 135385238 135394067 11 8
"7071" 135394067 135409616 12 8
"7072" 135409616 135413853 14 8
"7073" 135413853 135422909 17 8
"7074" 135422909 135444101 19 8
"7075" 135444101 135506073 22 8
"7076" 135506073 135517955 23 8
"7077" 135517955 135648397 24 8
"7078" 135648397 135654340 23 8
"7079" 135654340 135669222 19 8
"7080" 135669222 135750322 13 8
"7081" 135750322 135760460 11 8
"7082" 135760460 135769607 10 8
"7083" 135769607 135794496 9 8
"7084" 135794496 135847101 6 8
"7085" 135847101 135856404 5 8
"7086" 135856404 135864228 4 8
"7087" 135864228 135871032 3 8
"7088" 135871032 136614336 0 8
"7089" 136614336 136646548 1 8
"7090" 136646548 136705975 2 8
"7091" 136705975 136719754 5 8
"7092" 136719754 136756510 6 8
"7093" 136756510 137050790 7 8
"7094" 137050790 137091947 6 8
"7095" 137091947 137095292 5 8
"7096" 137095292 137096515 4 8
"7097" 137096515 137128340 3 8
"7098" 137128340 137267394 1 8
"7099" 137267394 138821460 0 8
"7100" 138821460 138833669 1 8
"7101" 138833669 138875499 2 8
"7102" 138875499 139141106 3 8
"7103" 139141106 139186240 4 8
"7104" 139186240 139191312 3 8
"7105" 139191312 139301947 2 8
"7106" 139301947 139604673 1 8
"7107" 139604673 139982997 0 8
"7108" 139982997 140112894 1 8
"7109" 140112894 140274384 2 8
"7110" 140274384 140333076 3 8
"7111" 140333076 140360853 4 8
"7112" 140360853 140417049 5 8
"7113" 140417049 140542270 4 8
"7114" 140542270 140608316 3 8
"7115" 140608316 140630990 2 8
"7116" 140630990 140662310 1 8
"7117" 140662310 140670930 2 8
"7118" 140670930 140869942 1 8
"7119" 140869942 140910308 3 8
"7120" 140910308 140924076 5 8
"7121" 140924076 141015327 6 8
"7122" 141015327 141224852 5 8
"7123" 141224852 141242865 4 8
"7124" 141242865 141297613 1 8
"7125" 141297613 143553868 0 8
"7126" 143553868 143567370 1 8
"7127" 143567370 143620400 2 8
"7128" 143620400 143647801 6 8
"7129" 143647801 143653364 10 8
"7130" 143653364 143682428 11 8
"7131" 143682428 143694184 13 8
"7132" 143694184 143707473 16 8
"7133" 143707473 143716030 17 8
"7134" 143716030 143751864 18 8
"7135" 143751864 143757037 21 8
"7136" 143757037 143761931 27 8
"7137" 143761931 143845269 28 8
"7138" 143845269 143886601 32 8
"7139" 143886601 143903291 32 8
"7140" 143903291 143903463 32 8
"7141" 143903463 143906396 28 8
"7142" 143906396 143982392 30 8
"7143" 143982392 143999726 29 8
"7144" 143999726 144008181 26 8
"7145" 144008181 144035121 25 8
"7146" 144035121 144052791 21 8
"7147" 144052791 144056123 20 8
"7148" 144056123 144079588 18 8
"7149" 144079588 144093864 15 8
"7150" 144093864 144110454 9 8
"7151" 144110454 144146404 7 8
"7152" 144146404 144170824 5 8
"7153" 144170824 144223556 4 8
"7154" 144223556 144239859 3 8
"7155" 144239859 144261356 2 8
"7156" 144261356 144303418 1 8
"7157" 46587 274641 3 9
"7158" 274641 331490 5 9
"7159" 331490 355793 6 9
"7160" 355793 413241 7 9
"7161" 413241 422157 9 9
"7162" 422157 423052 11 9
"7163" 423052 428706 12 9
"7164" 428706 460072 13 9
"7165" 460072 469245 14 9
"7166" 469245 470086 15 9
"7167" 470086 478530 18 9
"7168" 478530 544956 21 9
"7169" 544956 552324 20 9
"7170" 552324 654101 19 9
"7171" 654101 666389 16 9
"7172" 666389 754527 15 9
"7173" 754527 781115 14 9
"7174" 781115 787050 13 9
"7175" 787050 788730 11 9
"7176" 788730 791133 9 9
"7177" 791133 800919 8 9
"7178" 800919 801602 7 9
"7179" 801602 818693 4 9
"7180" 818693 855091 2 9
"7181" 855091 1102943 0 9
"7182" 1102943 1358244 2 9
"7183" 1358244 1385087 3 9
"7184" 1385087 1403492 1 9
"7185" 1403492 1413376 3 9
"7186" 1413376 1435496 4 9
"7187" 1435496 1436383 6 9
"7188" 1436383 1449084 7 9
"7189" 1449084 1457305 10 9
"7190" 1457305 1460365 11 9
"7191" 1460365 1460427 15 9
"7192" 1460427 1463904 20 9
"7193" 1463904 1472542 21 9
"7194" 1472542 1474523 23 9
"7195" 1474523 1484527 25 9
"7196" 1484527 1486723 26 9
"7197" 1486723 1491213 27 9
"7198" 1491213 1496230 30 9
"7199" 1496230 1499001 34 9
"7200" 1499001 1499641 41 9
"7201" 1499641 1502113 42 9
"7202" 1502113 1505268 45 9
"7203" 1505268 1513917 46 9
"7204" 1513917 1526250 47 9
"7205" 1526250 1528388 48 9
"7206" 1528388 1533064 49 9
"7207" 1533064 1533757 53 9
"7208" 1533757 1591811 56 9
"7209" 1591811 1598874 58 9
"7210" 1598874 1625303 59 9
"7211" 1625303 1635485 58 9
"7212" 1635485 1661432 56 9
"7213" 1661432 1675540 55 9
"7214" 1675540 1679714 52 9
"7215" 1679714 1697268 53 9
"7216" 1697268 1709013 52 9
"7217" 1709013 1709649 48 9
"7218" 1709649 1714233 44 9
"7219" 1714233 1717960 40 9
"7220" 1717960 1720702 39 9
"7221" 1720702 1725777 38 9
"7222" 1725777 1734768 37 9
"7223" 1734768 1739568 35 9
"7224" 1739568 1759811 34 9
"7225" 1759811 1790488 31 9
"7226" 1790488 1793408 30 9
"7227" 1793408 1798805 22 9
"7228" 1798805 1801822 19 9
"7229" 1801822 1816322 15 9
"7230" 1816322 1866537 13 9
"7231" 1866537 1884934 9 9
"7232" 1884934 1887124 8 9
"7233" 1887124 1900689 4 9
"7234" 1900689 1979764 2 9
"7235" 1979764 2165758 1 9
"7236" 2165758 2182062 0 9
"7237" 2182062 2203544 1 9
"7238" 2203544 2290590 2 9
"7239" 2290590 2295503 3 9
"7240" 2295503 2340310 4 9
"7241" 2340310 2409096 5 9
"7242" 2409096 2429859 4 9
"7243" 2429859 2442052 5 9
"7244" 2442052 2447910 6 9
"7245" 2447910 2469509 8 9
"7246" 2469509 2472410 12 9
"7247" 2472410 2476620 13 9
"7248" 2476620 2493528 15 9
"7249" 2493528 2549364 17 9
"7250" 2549364 2550811 16 9
"7251" 2550811 2573499 17 9
"7252" 2573499 2621030 16 9
"7253" 2621030 2625172 14 9
"7254" 2625172 2626313 13 9
"7255" 2626313 2636161 11 9
"7256" 2636161 2637551 10 9
"7257" 2637551 2691186 8 9
"7258" 2691186 2790307 7 9
"7259" 2790307 2825965 6 9
"7260" 2825965 2852747 7 9
"7261" 2852747 2918656 4 9
"7262" 2918656 2932710 3 9
"7263" 2932710 3242834 1 9
"7264" 3242834 3446277 0 9
"7265" 3446277 3603238 2 9
"7266" 3603238 3942136 4 9
"7267" 3942136 3952892 2 9
"7268" 3952892 3961492 3 9
"7269" 3961492 3985733 1 9
"7270" 3985733 4023999 3 9
"7271" 4023999 4028842 4 9
"7272" 4028842 4037925 5 9
"7273" 4037925 4046886 7 9
"7274" 4046886 4124377 9 9
"7275" 4124377 4177749 10 9
"7276" 4177749 4183453 9 9
"7277" 4183453 4206388 8 9
"7278" 4206388 4207680 9 9
"7279" 4207680 4234586 7 9
"7280" 4234586 4240743 6 9
"7281" 4240743 4265865 4 9
"7282" 4265865 4415824 2 9
"7283" 4415824 4426991 1 9
"7284" 4426991 4483189 0 9
"7285" 4483189 4577346 1 9
"7286" 4577346 4651478 2 9
"7287" 4651478 4792339 3 9
"7288" 4792339 4908182 2 9
"7289" 4908182 4964774 1 9
"7290" 4964774 5442487 0 9
"7291" 5442487 5703443 1 9
"7292" 5703443 5728968 3 9
"7293" 5728968 5895586 5 9
"7294" 5895586 6210099 4 9
"7295" 6210099 6242950 2 9
"7296" 6242950 6818299 0 9
"7297" 6818299 6851118 1 9
"7298" 6851118 6883802 2 9
"7299" 6883802 6932013 3 9
"7300" 6932013 6944415 5 9
"7301" 6944415 6967846 6 9
"7302" 6967846 6974101 9 9
"7303" 6974101 6975623 11 9
"7304" 6975623 6983331 12 9
"7305" 6983331 6994542 15 9
"7306" 6994542 7008732 16 9
"7307" 7008732 7017391 18 9
"7308" 7017391 7036325 19 9
"7309" 7036325 7058108 20 9
"7310" 7058108 7131844 21 9
"7311" 7131844 7135540 20 9
"7312" 7135540 7216180 21 9
"7313" 7216180 7222742 19 9
"7314" 7222742 7225030 18 9
"7315" 7225030 7226997 16 9
"7316" 7226997 7244151 9 9
"7317" 7244151 7250826 7 9
"7318" 7250826 7267702 5 9
"7319" 7267702 7274696 4 9
"7320" 7274696 7295783 6 9
"7321" 7295783 7335597 4 9
"7322" 7335597 7335949 3 9
"7323" 7335949 7426221 2 9
"7324" 7426221 7462598 3 9
"7325" 7462598 7485142 5 9
"7326" 7485142 7512409 6 9
"7327" 7512409 7513262 5 9
"7328" 7513262 7514825 12 9
"7329" 7514825 7535872 13 9
"7330" 7535872 7542967 15 9
"7331" 7542967 7758579 16 9
"7332" 7758579 7764377 11 9
"7333" 7764377 7769626 10 9
"7334" 7769626 7773856 9 9
"7335" 7773856 7774180 8 9
"7336" 7774180 7787532 6 9
"7337" 7787532 7790940 3 9
"7338" 7790940 7792318 1 9
"7339" 7792318 7843141 0 9
"7340" 7843141 7968906 2 9
"7341" 7968906 7994891 3 9
"7342" 7994891 8073094 4 9
"7343" 8073094 8171386 5 9
"7344" 8171386 8235633 6 9
"7345" 8235633 8242654 4 9
"7346" 8242654 8257725 5 9
"7347" 8257725 8258063 4 9
"7348" 8258063 8261021 6 9
"7349" 8261021 8367795 7 9
"7350" 8367795 8447732 6 9
"7351" 8447732 8456247 5 9
"7352" 8456247 8578261 4 9
"7353" 8578261 8715082 3 9
"7354" 8715082 8726153 2 9
"7355" 8726153 8799819 0 9
"7356" 8799819 8895687 4 9
"7357" 8895687 8988375 5 9
"7358" 8988375 9032872 6 9
"7359" 9032872 9072276 7 9
"7360" 9072276 9108336 6 9
"7361" 9108336 9181361 2 9
"7362" 9181361 9222258 4 9
"7363" 9222258 9349832 3 9
"7364" 9349832 9624597 2 9
"7365" 9624597 9904498 0 9
"7366" 9904498 9910028 6 9
"7367" 9910028 9945265 8 9
"7368" 9945265 9972321 10 9
"7369" 9972321 10030458 11 9
"7370" 10030458 10178870 13 9
"7371" 10178870 10238391 11 9
"7372" 10238391 10274080 7 9
"7373" 10274080 10355941 5 9
"7374" 10355941 10358672 3 9
"7375" 10358672 10463261 2 9
"7376" 10463261 10637778 0 9
"7377" 10637778 10776453 1 9
"7378" 10776453 10777503 3 9
"7379" 10777503 11004888 4 9
"7380" 11004888 11131170 5 9
"7381" 11131170 11262339 4 9
"7382" 11262339 11275227 2 9
"7383" 11275227 11305052 1 9
"7384" 11305052 11467111 3 9
"7385" 11467111 11519008 4 9
"7386" 11519008 11683901 3 9
"7387" 11683901 11814915 5 9
"7388" 11814915 11969789 3 9
"7389" 11969789 12082380 2 9
"7390" 12082380 12192428 13 9
"7391" 12192428 12216756 11 9
"7392" 12216756 12285170 12 9
"7393" 12285170 12333231 15 9
"7394" 12333231 12352992 16 9
"7395" 12352992 12359563 20 9
"7396" 12359563 12421476 21 9
"7397" 12421476 12425767 18 9
"7398" 12425767 12442019 17 9
"7399" 12442019 12460256 19 9
"7400" 12460256 12464876 18 9
"7401" 12464876 12499211 14 9
"7402" 12499211 12501498 13 9
"7403" 12501498 12510515 15 9
"7404" 12510515 12526192 16 9
"7405" 12526192 12622878 18 9
"7406" 12622878 12663234 17 9
"7407" 12663234 12692280 16 9
"7408" 12692280 12709305 15 9
"7409" 12709305 12748633 14 9
"7410" 12748633 12763809 13 9
"7411" 12763809 12785073 12 9
"7412" 12785073 12839484 8 9
"7413" 12839484 12846053 6 9
"7414" 12846053 12921644 5 9
"7415" 12921644 12922330 4 9
"7416" 12922330 12957884 2 9
"7417" 12957884 13492623 0 9
"7418" 13492623 13508282 3 9
"7419" 13508282 13530711 4 9
"7420" 13530711 13532846 5 9
"7421" 13532846 13590443 6 9
"7422" 13590443 13609898 8 9
"7423" 13609898 13802044 12 9
"7424" 13802044 13806091 11 9
"7425" 13806091 13809735 10 9
"7426" 13809735 13825565 7 9
"7427" 13825565 13844771 6 9
"7428" 13844771 13848797 5 9
"7429" 13848797 13879572 4 9
"7430" 13879572 13961462 6 9
"7431" 13961462 13980085 2 9
"7432" 13980085 14292880 3 9
"7433" 14292880 14312724 1 9
"7434" 14312724 14376038 0 9
"7435" 14376038 14378712 2 9
"7436" 14378712 14396833 4 9
"7437" 14396833 14405801 6 9
"7438" 14405801 14411546 7 9
"7439" 14411546 14468137 9 9
"7440" 14468137 14479228 10 9
"7441" 14479228 14616757 12 9
"7442" 14616757 14645813 10 9
"7443" 14645813 14701230 8 9
"7444" 14701230 14733642 9 9
"7445" 14733642 14735053 6 9
"7446" 14735053 14762700 5 9
"7447" 14762700 15157746 1 9
"7448" 15157746 16131805 0 9
"7449" 16131805 16191258 1 9
"7450" 16191258 16221343 2 9
"7451" 16221343 16242088 6 9
"7452" 16242088 16244120 7 9
"7453" 16244120 16277713 9 9
"7454" 16277713 16331304 10 9
"7455" 16331304 16355870 9 9
"7456" 16355870 16432118 4 9
"7457" 16432118 16464980 2 9
"7458" 16464980 16547755 1 9
"7459" 16547755 16664759 2 9
"7460" 16664759 16695690 1 9
"7461" 16695690 17012980 2 9
"7462" 17012980 17071162 1 9
"7463" 17071162 17485598 0 9
"7464" 17485598 17486802 1 9
"7465" 17486802 17598287 2 9
"7466" 17598287 17610211 4 9
"7467" 17610211 17613834 7 9
"7468" 17613834 17616193 8 9
"7469" 17616193 17621965 9 9
"7470" 17621965 17622213 11 9
"7471" 17622213 17631552 14 9
"7472" 17631552 17640022 15 9
"7473" 17640022 17640642 16 9
"7474" 17640642 17736342 17 9
"7475" 17736342 17774662 18 9
"7476" 17774662 17836749 17 9
"7477" 17836749 17880109 14 9
"7478" 17880109 17880914 13 9
"7479" 17880914 17918806 12 9
"7480" 17918806 17936628 13 9
"7481" 17936628 17938351 8 9
"7482" 17938351 17962477 6 9
"7483" 17962477 17972059 7 9
"7484" 17972059 17987408 10 9
"7485" 17987408 18003633 18 9
"7486" 18003633 18013733 18 9
"7487" 18013733 18017007 17 9
"7488" 18017007 18080592 19 9
"7489" 18080592 18109831 21 9
"7490" 18109831 18119661 21 9
"7491" 18119661 18195685 22 9
"7492" 18195685 18243696 20 9
"7493" 18243696 18259760 19 9
"7494" 18259760 18270369 18 9
"7495" 18270369 18298313 13 9
"7496" 18298313 18301446 12 9
"7497" 18301446 18323073 10 9
"7498" 18323073 18334961 9 9
"7499" 18334961 18343434 8 9
"7500" 18343434 18362865 7 9
"7501" 18362865 18380943 8 9
"7502" 18380943 18383380 6 9
"7503" 18383380 18403928 8 9
"7504" 18403928 18494532 6 9
"7505" 18494532 18592374 5 9
"7506" 18592374 18619044 6 9
"7507" 18619044 18637737 5 9
"7508" 18637737 18659794 4 9
"7509" 18659794 18672095 2 9
"7510" 18672095 18758205 1 9
"7511" 18758205 18795304 2 9
"7512" 18795304 18797256 3 9
"7513" 18797256 18831022 4 9
"7514" 18831022 18866563 6 9
"7515" 18866563 18917483 7 9
"7516" 18917483 19127877 6 9
"7517" 19127877 19151845 5 9
"7518" 19151845 19156784 4 9
"7519" 19156784 19186670 3 9
"7520" 19186670 19281501 1 9
"7521" 19281501 19438279 0 9
"7522" 19438279 19446663 2 9
"7523" 19446663 19512746 3 9
"7524" 19512746 19604078 4 9
"7525" 19604078 19877230 5 9
"7526" 19877230 19882156 4 9
"7527" 19882156 19883421 3 9
"7528" 19883421 19899443 4 9
"7529" 19899443 19913075 3 9
"7530" 19913075 19914792 2 9
"7531" 19914792 20035364 3 9
"7532" 20035364 20252271 2 9
"7533" 20252271 20319623 1 9
"7534" 20319623 20597576 0 9
"7535" 20597576 20608912 3 9
"7536" 20608912 20617114 4 9
"7537" 20617114 20638248 5 9
"7538" 20638248 20641181 11 9
"7539" 20641181 20641792 20 9
"7540" 20641792 20700838 24 9
"7541" 20700838 20703928 28 9
"7542" 20703928 20716880 34 9
"7543" 20716880 20723087 35 9
"7544" 20723087 20735234 41 9
"7545" 20735234 20739042 48 9
"7546" 20739042 20742770 50 9
"7547" 20742770 20776743 53 9
"7548" 20776743 20779843 54 9
"7549" 20779843 21006934 55 9
"7550" 21006934 21029330 54 9
"7551" 21029330 21037771 50 9
"7552" 21037771 21046674 48 9
"7553" 21046674 21056085 39 9
"7554" 21056085 21058908 32 9
"7555" 21058908 21077716 29 9
"7556" 21077716 21094151 25 9
"7557" 21094151 21099471 21 9
"7558" 21099471 21105078 13 9
"7559" 21105078 21105154 12 9
"7560" 21105154 21121917 11 9
"7561" 21121917 21129246 9 9
"7562" 21129246 21142604 8 9
"7563" 21142604 21150650 6 9
"7564" 21150650 21151553 3 9
"7565" 21151553 21948666 0 9
"7566" 21948666 22451031 2 9
"7567" 22451031 22455518 0 9
"7568" 22455518 22547508 1 9
"7569" 22547508 22565072 3 9
"7570" 22565072 22668988 4 9
"7571" 22668988 22890635 5 9
"7572" 22890635 22982002 4 9
"7573" 22982002 22987182 2 9
"7574" 22987182 23039269 1 9
"7575" 23039269 23073339 3 9
"7576" 23073339 23132263 5 9
"7577" 23132263 23166743 8 9
"7578" 23166743 23425710 7 9
"7579" 23425710 23542707 5 9
"7580" 23542707 23557227 2 9
"7581" 23557227 23569870 1 9
"7582" 23569870 24848892 0 9
"7583" 24848892 25279649 1 9
"7584" 25279649 25336447 2 9
"7585" 25336447 25683220 1 9
"7586" 25683220 25694413 0 9
"7587" 25694413 25839353 1 9
"7588" 25839353 26189592 2 9
"7589" 26189592 26207267 3 9
"7590" 26207267 26210446 4 9
"7591" 26210446 26275374 5 9
"7592" 26275374 26276392 6 9
"7593" 26276392 26292267 8 9
"7594" 26292267 26297312 9 9
"7595" 26297312 26313753 10 9
"7596" 26313753 26414780 9 9
"7597" 26414780 26457170 12 9
"7598" 26457170 26651364 13 9
"7599" 26651364 26652538 14 9
"7600" 26652538 26684901 11 9
"7601" 26684901 26698644 10 9
"7602" 26698644 26749094 9 9
"7603" 26749094 26751013 7 9
"7604" 26751013 26770030 3 9
"7605" 26770030 26788498 1 9
"7606" 26788498 27153874 2 9
"7607" 27153874 27179075 1 9
"7608" 27179075 27293009 3 9
"7609" 27293009 27474214 2 9
"7610" 27474214 27580674 0 9
"7611" 27580674 27670083 1 9
"7612" 27670083 27715940 2 9
"7613" 27715940 27745466 4 9
"7614" 27745466 27840808 5 9
"7615" 27840808 27973766 6 9
"7616" 27973766 28055616 5 9
"7617" 28055616 28186091 4 9
"7618" 28186091 28222934 2 9
"7619" 28222934 28254742 1 9
"7620" 28254742 29266639 0 9
"7621" 29266639 29317769 1 9
"7622" 29317769 29325412 2 9
"7623" 29325412 29594461 3 9
"7624" 29594461 29596265 5 9
"7625" 29596265 29601893 7 9
"7626" 29601893 29700159 8 9
"7627" 29700159 29789814 6 9
"7628" 29789814 29991337 5 9
"7629" 29991337 30036300 3 9
"7630" 30036300 30089859 2 9
"7631" 30089859 30106229 1 9
"7632" 30106229 30840471 0 9
"7633" 30840471 30883856 2 9
"7634" 30883856 31351194 3 9
"7635" 31351194 31372120 1 9
"7636" 31372120 32138539 0 9
"7637" 32138539 32205704 3 9
"7638" 32205704 32569145 5 9
"7639" 32569145 37889241 0 9
"7640" 37889241 38381308 1 9
"7641" 38381308 71193615 0 9
"7642" 71193615 71365013 1 9
"7643" 71365013 71649464 2 9
"7644" 71649464 71787927 1 9
"7645" 71787927 71820740 3 9
"7646" 71820740 72262481 2 9
"7647" 72262481 72989832 0 9
"7648" 72989832 73199483 1 9
"7649" 73199483 73225802 4 9
"7650" 73225802 73420493 5 9
"7651" 73420493 73436971 8 9
"7652" 73436971 73482440 10 9
"7653" 73482440 73598428 9 9
"7654" 73598428 73695760 6 9
"7655" 73695760 73915883 5 9
"7656" 73915883 75331221 0 9
"7657" 75331221 75375810 3 9
"7658" 75375810 75797835 6 9
"7659" 75797835 75828161 3 9
