"StartofWindow" "EndofWindow" "coverage" "CHR"
"7836" 83252450 83595589 59 6
"7837" 83595589 84020324 60 6
"7838" 84020324 84217876 61 6
"7839" 84217876 84223563 60 6
"7840" 84223563 85034419 61 6
"7841" 85034419 85038395 60 6
"7842" 85038395 85116484 59 6
"7843" 85116484 85135586 60 6
"7844" 85135586 85202005 61 6
"7845" 85202005 85690306 60 6
"7846" 85690306 85972492 59 6
"7847" 85972492 85995036 56 6
"7848" 85995036 86004204 55 6
"7849" 86004204 86004627 56 6
"7850" 86004627 86029970 57 6
"7851" 86029970 86042869 57 6
"7852" 86042869 86060171 58 6
"7853" 86060171 86953342 59 6
"7854" 86953342 87153030 60 6
"7855" 87153030 87220627 59 6
"7856" 87220627 87449564 58 6
"7857" 87449564 87798512 56 6
"7858" 87798512 87809402 55 6
"7859" 87809402 88061884 56 6
"7860" 88061884 88412786 55 6
"7861" 88412786 88516052 54 6
"7862" 88516052 88541569 53 6
"7863" 88541569 88609666 50 6
"7864" 88609666 88679631 49 6
"7865" 88679631 88780388 51 6
"7866" 88780388 88825342 49 6
"7867" 88825342 88829036 50 6
"7868" 88829036 88845949 51 6
"7869" 88845949 88857320 52 6
"7870" 88857320 89293829 53 6
"7871" 89293829 89317670 52 6
"7872" 89317670 89772615 53 6
"7873" 89772615 89782384 52 6
"7874" 89782384 89894968 53 6
"7875" 89894968 90075359 52 6
"7876" 90075359 90170989 51 6
"7877" 90170989 90814199 52 6
"7878" 90814199 91028797 53 6
"7879" 91028797 91054195 52 6
"7880" 91054195 91092690 51 6
"7881" 91092690 91112237 52 6
"7882" 91112237 91208376 51 6
"7883" 91208376 91210594 52 6
"7884" 91210594 91470459 51 6
"7885" 91470459 91505411 50 6
"7886" 91505411 91531693 51 6
"7887" 91531693 91567851 52 6
"7888" 91567851 91638813 53 6
"7889" 91638813 91639322 52 6
"7890" 91639322 91805713 53 6
"7891" 91805713 91845134 52 6
"7892" 91845134 91948582 55 6
"7893" 91948582 92012025 56 6
"7894" 92012025 92097137 57 6
"7895" 92097137 92208127 59 6
"7896" 92208127 92590109 58 6
"7897" 92590109 92645170 59 6
"7898" 92645170 92687857 60 6
"7899" 92687857 92998990 57 6
"7900" 92998990 93144865 56 6
"7901" 93144865 93183933 55 6
"7902" 93183933 93267755 54 6
"7903" 93267755 93851328 56 6
"7904" 93851328 93919659 54 6
"7905" 93919659 94157215 55 6
"7906" 94157215 94323824 58 6
"7907" 94323824 94327480 57 6
"7908" 94327480 94726087 56 6
"7909" 94726087 95065361 57 6
"7910" 95065361 95106958 56 6
"7911" 95106958 95176359 55 6
"7912" 95176359 95332279 56 6
"7913" 95332279 95373184 57 6
"7914" 95373184 95403650 58 6
"7915" 95403650 95592790 60 6
"7916" 95592790 95841116 61 6
"7917" 95841116 96362604 58 6
"7918" 96362604 96459814 59 6
"7919" 96459814 96488054 60 6
"7920" 96488054 97094444 59 6
"7921" 97094444 97370194 57 6
"7922" 97370194 97422930 55 6
"7923" 97422930 97764445 57 6
"7924" 97764445 98066596 58 6
"7925" 98066596 98171790 57 6
"7926" 98171790 98209349 56 6
"7927" 98209349 98337903 55 6
"7928" 98337903 98742599 54 6
"7929" 98742599 98949550 53 6
"7930" 98949550 99004191 54 6
"7931" 99004191 99126082 57 6
"7932" 99126082 99218958 56 6
"7933" 99218958 99551169 57 6
"7934" 99551169 99673152 55 6
"7935" 99673152 99934446 54 6
"7936" 99934446 100255471 53 6
"7937" 100255471 100288317 54 6
"7938" 100288317 100324464 55 6
"7939" 100324464 100442268 56 6
"7940" 100442268 100457411 55 6
"7941" 100457411 100583430 56 6
"7942" 100583430 100627435 55 6
"7943" 100627435 100878267 57 6
"7944" 100878267 100910798 57 6
"7945" 100910798 101584291 56 6
"7946" 101584291 101866368 58 6
"7947" 101866368 101953555 60 6
"7948" 101953555 102033541 59 6
"7949" 102033541 102058891 60 6
"7950" 102058891 102230045 60 6
"7951" 102230045 102445951 61 6
"7952" 102445951 102635841 62 6
"7953" 102635841 103028147 64 6
"7954" 103028147 103866950 63 6
"7955" 103866950 103945668 62 6
"7956" 103945668 104256335 61 6
"7957" 104256335 104302429 60 6
"7958" 104302429 104307953 58 6
"7959" 104307953 104445367 57 6
"7960" 104445367 104519786 58 6
"7961" 104519786 104792894 57 6
"7962" 104792894 104957450 54 6
"7963" 104957450 105491263 55 6
"7964" 105491263 105860107 54 6
"7965" 105860107 105902893 51 6
"7966" 105902893 106036533 50 6
"7967" 106036533 106264634 51 6
"7968" 106264634 106270505 49 6
"7969" 106270505 106282402 48 6
"7970" 106282402 106289306 49 6
"7971" 106289306 106322750 50 6
"7972" 106322750 106325399 49 6
"7973" 106325399 106329055 45 6
"7974" 106329055 106397748 46 6
"7975" 106397748 106525156 47 6
"7976" 106525156 106852349 50 6
"7977" 106852349 106898421 51 6
"7978" 106898421 106901586 52 6
"7979" 106901586 107160488 53 6
"7980" 107160488 107182045 54 6
"7981" 107182045 107189647 55 6
"7982" 107189647 107231570 54 6
"7983" 107231570 107256695 53 6
"7984" 107256695 107307786 52 6
"7985" 107307786 107310381 54 6
"7986" 107310381 107329406 52 6
"7987" 107329406 107386793 51 6
"7988" 107386793 107399479 52 6
"7989" 107399479 107501047 53 6
"7990" 107501047 107742215 54 6
"7991" 107742215 108001484 55 6
"7992" 108001484 108013713 56 6
"7993" 108013713 108049042 55 6
"7994" 108049042 108188033 54 6
"7995" 108188033 108321035 55 6
"7996" 108321035 108325624 56 6
"7997" 108325624 108427424 55 6
"7998" 108427424 108437246 54 6
"7999" 108437246 109024689 55 6
"8000" 109024689 109032000 58 6
"8001" 109032000 109129684 57 6
"8002" 109129684 109276321 58 6
"8003" 109276321 109503976 57 6
"8004" 109503976 110011458 58 6
"8005" 110011458 110092054 57 6
"8006" 110092054 110259941 56 6
"8007" 110259941 110263644 57 6
"8008" 110263644 110282081 56 6
"8009" 110282081 110285415 51 6
"8010" 110285415 110655384 53 6
"8011" 110655384 110690440 52 6
"8012" 110690440 110742158 53 6
"8013" 110742158 110857994 52 6
"8014" 110857994 110887169 53 6
"8015" 110887169 110911299 57 6
"8016" 110911299 111246020 58 6
"8017" 111246020 111378729 57 6
"8018" 111378729 111381468 58 6
"8019" 111381468 112007280 59 6
"8020" 112007280 112063482 58 6
"8021" 112063482 112184621 59 6
"8022" 112184621 112524506 58 6
"8023" 112524506 112656911 57 6
"8024" 112656911 112963741 56 6
"8025" 112963741 113562376 57 6
"8026" 113562376 113774396 56 6
"8027" 113774396 113777858 55 6
"8028" 113777858 113983034 58 6
"8029" 113983034 114040930 60 6
"8030" 114040930 114105634 61 6
"8031" 114105634 114194523 65 6
"8032" 114194523 114203546 64 6
"8033" 114203546 114222710 63 6
"8034" 114222710 114462618 64 6
"8035" 114462618 114492599 65 6
"8036" 114492599 114602302 66 6
"8037" 114602302 115093947 65 6
"8038" 115093947 115106846 66 6
"8039" 115106846 115180226 65 6
"8040" 115180226 115184297 64 6
"8041" 115184297 115318098 65 6
"8042" 115318098 115812129 66 6
"8043" 115812129 115955544 62 6
"8044" 115955544 116014608 63 6
"8045" 116014608 116690849 62 6
"8046" 116690849 116708822 63 6
"8047" 116708822 116882385 62 6
"8048" 116882385 117624768 61 6
"8049" 117624768 117868051 64 6
"8050" 117868051 118361568 65 6
"8051" 118361568 118461619 66 6
"8052" 118461619 119009913 65 6
"8053" 119009913 119043898 64 6
"8054" 119043898 119373912 65 6
"8055" 119373912 119449385 66 6
"8056" 119449385 119517983 64 6
"8057" 119517983 119531328 63 6
"8058" 119531328 119591307 62 6
"8059" 119591307 119653287 61 6
"8060" 119653287 119710923 60 6
"8061" 119710923 119771886 61 6
"8062" 119771886 119885481 61 6
"8063" 119885481 120148300 62 6
"8064" 120148300 120362271 61 6
"8065" 120362271 120491715 62 6
"8066" 120491715 120636227 63 6
"8067" 120636227 120825811 64 6
"8068" 120825811 121023256 63 6
"8069" 121023256 121102335 64 6
"8070" 121102335 121773999 63 6
"8071" 121773999 121809450 62 6
"8072" 121809450 121895061 63 6
"8073" 121895061 121931830 62 6
"8074" 121931830 121968356 61 6
"8075" 121968356 122063279 60 6
"8076" 122063279 122073750 61 6
"8077" 122073750 122198028 61 6
"8078" 122198028 122342787 63 6
"8079" 122342787 122388851 62 6
"8080" 122388851 122709984 63 6
"8081" 122709984 122937612 62 6
"8082" 122937612 123022496 61 6
"8083" 123022496 123074621 60 6
"8084" 123074621 123104307 62 6
"8085" 123104307 123395743 61 6
"8086" 123395743 123480590 62 6
"8087" 123480590 123483042 61 6
"8088" 123483042 123760725 60 6
"8089" 123760725 123850194 59 6
"8090" 123850194 123861461 58 6
"8091" 123861461 123893646 59 6
"8092" 123893646 123897712 58 6
"8093" 123897712 123989741 56 6
"8094" 123989741 124150232 53 6
"8095" 124150232 124163015 52 6
"8096" 124163015 124342291 53 6
"8097" 124342291 124603390 54 6
"8098" 124603390 124650870 53 6
"8099" 124650870 124951063 51 6
"8100" 124951063 125135997 52 6
"8101" 125135997 125168198 53 6
"8102" 125168198 125319983 54 6
"8103" 125319983 125402711 56 6
"8104" 125402711 125416400 57 6
"8105" 125416400 125508443 56 6
"8106" 125508443 125658409 55 6
"8107" 125658409 125682719 56 6
"8108" 125682719 125713181 57 6
"8109" 125713181 125797983 58 6
"8110" 125797983 125815808 60 6
"8111" 125815808 125861535 61 6
"8112" 125861535 125867237 60 6
"8113" 125867237 126134936 61 6
"8114" 126134936 126271503 60 6
"8115" 126271503 127208090 62 6
"8116" 127208090 127298394 63 6
"8117" 127298394 127438642 62 6
"8118" 127438642 127455138 60 6
"8119" 127455138 127519234 61 6
"8120" 127519234 127761157 60 6
"8121" 127761157 127777516 61 6
"8122" 127777516 127898305 62 6
"8123" 127898305 127954614 61 6
"8124" 127954614 128042115 60 6
"8125" 128042115 128306769 58 6
"8126" 128306769 128334236 59 6
"8127" 128334236 128403745 58 6
"8128" 128403745 128829399 59 6
"8129" 128829399 128973435 58 6
"8130" 128973435 129094378 59 6
"8131" 129094378 129188482 60 6
"8132" 129188482 129525473 59 6
"8133" 129525473 129551233 58 6
"8134" 129551233 129605056 57 6
"8135" 129605056 129612563 56 6
"8136" 129612563 129717246 55 6
"8137" 129717246 129834224 56 6
"8138" 129834224 129836336 58 6
"8139" 129836336 129858117 59 6
"8140" 129858117 129927014 58 6
"8141" 129927014 129989626 57 6
"8142" 129989626 130024629 59 6
"8143" 130024629 130071629 60 6
"8144" 130071629 130088262 61 6
"8145" 130088262 130152520 62 6
"8146" 130152520 130274198 63 6
"8147" 130274198 130349475 65 6
"8148" 130349475 130913854 64 6
"8149" 130913854 131084057 63 6
"8150" 131084057 131100306 65 6
"8151" 131100306 131177645 64 6
"8152" 131177645 131438063 65 6
"8153" 131438063 131469461 66 6
"8154" 131469461 131622480 65 6
"8155" 131622480 131954879 64 6
"8156" 131954879 132119366 65 6
"8157" 132119366 132459667 64 6
"8158" 132459667 132466452 66 6
"8159" 132466452 132516995 66 6
"8160" 132516995 132533363 64 6
"8161" 132533363 132537834 65 6
"8162" 132537834 132686567 66 6
"8163" 132686567 132711200 64 6
"8164" 132711200 132934579 65 6
"8165" 132934579 133355708 64 6
"8166" 133355708 133481191 63 6
"8167" 133481191 133675770 60 6
"8168" 133675770 133705590 61 6
"8169" 133705590 133748381 60 6
"8170" 133748381 133789728 61 6
"8171" 133789728 133790391 63 6
"8172" 133790391 133869809 62 6
"8173" 133869809 134210037 61 6
"8174" 134210037 134329997 60 6
"8175" 134329997 134368953 62 6
"8176" 134368953 134431870 61 6
"8177" 134431870 134469171 62 6
"8178" 134469171 134502227 63 6
"8179" 134502227 134526205 62 6
"8180" 134526205 134746878 61 6
"8181" 134746878 134858347 60 6
"8182" 134858347 134998188 61 6
"8183" 134998188 135540380 60 6
"8184" 135540380 135566943 61 6
"8185" 135566943 136163201 62 6
"8186" 136163201 136222807 61 6
"8187" 136222807 136227558 59 6
"8188" 136227558 136368978 61 6
"8189" 136368978 136380147 60 6
"8190" 136380147 136471800 61 6
"8191" 136471800 136973316 59 6
"8192" 136973316 137282117 57 6
"8193" 137282117 137560295 56 6
"8194" 137560295 137605627 58 6
"8195" 137605627 137612508 57 6
"8196" 137612508 137617340 55 6
"8197" 137617340 137674040 52 6
"8198" 137674040 137731441 51 6
"8199" 137731441 137861948 52 6
"8200" 137861948 138291360 51 6
"8201" 138291360 138325071 50 6
"8202" 138325071 138742249 51 6
"8203" 138742249 138821708 50 6
"8204" 138821708 138823548 48 6
"8205" 138823548 139006406 49 6
"8206" 139006406 139083742 51 6
"8207" 139083742 139328765 50 6
"8208" 139328765 139391491 49 6
"8209" 139391491 139435577 48 6
"8210" 139435577 139559885 49 6
"8211" 139559885 139637172 48 6
"8212" 139637172 139652888 47 6
"8213" 139652888 139683605 46 6
"8214" 139683605 139688287 48 6
"8215" 139688287 139721842 47 6
"8216" 139721842 139742496 48 6
"8217" 139742496 139853301 49 6
"8218" 139853301 139864959 50 6
"8219" 139864959 139962517 49 6
"8220" 139962517 140017757 52 6
"8221" 140017757 140084137 54 6
"8222" 140084137 140136531 55 6
"8223" 140136531 140902819 56 6
"8224" 140902819 141133003 57 6
"8225" 141133003 141272231 59 6
"8226" 141272231 141364472 60 6
"8227" 141364472 141718812 59 6
"8228" 141718812 141740918 58 6
"8229" 141740918 141753243 59 6
"8230" 141753243 142093922 57 6
"8231" 142093922 142330999 56 6
"8232" 142330999 142541259 55 6
"8233" 142541259 143031519 52 6
"8234" 143031519 143039141 51 6
"8235" 143039141 143115636 52 6
"8236" 143115636 143213127 53 6
"8237" 143213127 143329123 54 6
"8238" 143329123 143481592 55 6
"8239" 143481592 143556810 52 6
"8240" 143556810 143566167 51 6
"8241" 143566167 144032317 50 6
"8242" 144032317 144160280 51 6
"8243" 144160280 144272474 52 6
"8244" 144272474 144287218 53 6
"8245" 144287218 144323572 52 6
"8246" 144323572 144358117 51 6
"8247" 144358117 144832834 52 6
"8248" 144832834 144945830 53 6
"8249" 144945830 145001253 52 6
"8250" 145001253 145523536 53 6
"8251" 145523536 146620665 52 6
"8252" 146620665 146633818 51 6
"8253" 146633818 146665616 50 6
"8254" 146665616 146794697 49 6
"8255" 146794697 146873614 49 6
"8256" 146873614 146986428 47 6
"8257" 146986428 147041059 48 6
"8258" 147041059 147052588 49 6
"8259" 147052588 147109823 51 6
"8260" 147109823 147125593 52 6
"8261" 147125593 147486533 51 6
"8262" 147486533 147490398 54 6
"8263" 147490398 147738146 55 6
"8264" 147738146 147822152 54 6
"8265" 147822152 147864300 56 6
"8266" 147864300 147888927 55 6
"8267" 147888927 147949628 53 6
"8268" 147949628 147976121 55 6
"8269" 147976121 147987530 56 6
"8270" 147987530 147993054 57 6
"8271" 147993054 148021701 58 6
"8272" 148021701 148160266 59 6
"8273" 148160266 148182196 58 6
"8274" 148182196 148292162 62 6
"8275" 148292162 148469844 64 6
"8276" 148469844 148883305 63 6
"8277" 148883305 148898485 64 6
"8278" 148898485 148920164 65 6
"8279" 148920164 149058808 63 6
"8280" 149058808 149118099 63 6
"8281" 149118099 149126723 64 6
"8282" 149126723 149160809 63 6
"8283" 149160809 149285138 64 6
"8284" 149285138 149314780 65 6
"8285" 149314780 149614718 64 6
"8286" 149614718 150246386 65 6
"8287" 150246386 150303401 64 6
"8288" 150303401 150558985 65 6
"8289" 150558985 150605469 66 6
"8290" 150605469 150731232 68 6
"8291" 150731232 150786882 67 6
"8292" 150786882 150873766 66 6
"8293" 150873766 150897232 64 6
"8294" 150897232 151118271 65 6
"8295" 151118271 151119123 64 6
"8296" 151119123 151152656 66 6
"8297" 151152656 151219414 64 6
"8298" 151219414 151245988 62 6
"8299" 151245988 151282731 63 6
"8300" 151282731 151327848 62 6
"8301" 151327848 151546061 61 6
"8302" 151546061 151572494 59 6
"8303" 151572494 151606123 58 6
"8304" 151606123 151627562 59 6
"8305" 151627562 151632899 58 6
"8306" 151632899 152229850 59 6
"8307" 152229850 152367993 58 6
"8308" 152367993 152450763 59 6
"8309" 152450763 152484288 60 6
"8310" 152484288 152486648 58 6
"8311" 152486648 152511420 57 6
"8312" 152511420 152542868 58 6
"8313" 152542868 152640525 59 6
"8314" 152640525 152872911 58 6
"8315" 152872911 152926517 56 6
"8316" 152926517 153055554 55 6
"8317" 153055554 153066298 54 6
"8318" 153066298 153082369 53 6
"8319" 153082369 153107539 54 6
"8320" 153107539 153137621 53 6
"8321" 153137621 153349813 51 6
"8322" 153349813 153526941 52 6
"8323" 153526941 153637126 51 6
"8324" 153637126 153690928 50 6
"8325" 153690928 153704179 52 6
"8326" 153704179 153714440 53 6
"8327" 153714440 154266737 52 6
"8328" 154266737 154463054 50 6
"8329" 154463054 154578345 51 6
"8330" 154578345 154681326 52 6
"8331" 154681326 154758463 53 6
"8332" 154758463 154800018 52 6
"8333" 154800018 154815891 50 6
"8334" 154815891 154876504 53 6
"8335" 154876504 155255820 51 6
"8336" 155255820 155271178 52 6
"8337" 155271178 155365412 53 6
"8338" 155365412 155514059 51 6
"8339" 155514059 155754323 50 6
"8340" 155754323 155766362 51 6
"8341" 155766362 156131953 50 6
"8342" 156131953 156163798 49 6
"8343" 156163798 156520533 50 6
"8344" 156520533 156549813 49 6
"8345" 156549813 156574933 50 6
"8346" 156574933 156578620 51 6
"8347" 156578620 156614578 52 6
"8348" 156614578 156714899 55 6
"8349" 156714899 156864146 57 6
"8350" 156864146 157048637 58 6
"8351" 157048637 157108163 57 6
"8352" 157108163 157417484 56 6
"8353" 157417484 157418960 57 6
"8354" 157418960 157439183 59 6
"8355" 157439183 158022745 57 6
"8356" 158022745 158180026 59 6
"8357" 158180026 158216126 62 6
"8358" 158216126 158389741 58 6
"8359" 158389741 158499302 55 6
"8360" 158499302 158622391 56 6
"8361" 158622391 159277326 55 6
"8362" 159277326 159550853 54 6
"8363" 159550853 159931105 55 6
"8364" 159931105 159953434 53 6
"8365" 159953434 160251955 52 6
"8366" 160251955 161319672 53 6
"8367" 161319672 161383479 51 6
"8368" 161383479 161556159 49 6
"8369" 161556159 161677404 51 6
"8370" 161677404 161692286 52 6
"8371" 161692286 161839781 51 6
"8372" 161839781 161841791 49 6
"8373" 161841791 161855785 48 6
"8374" 161855785 161935166 49 6
"8375" 161935166 161952887 48 6
"8376" 161952887 161996370 47 6
"8377" 161996370 162170039 50 6
"8378" 162170039 162256288 49 6
"8379" 162256288 162314554 47 6
"8380" 162314554 162319145 49 6
"8381" 162319145 162664364 48 6
"8382" 162664364 162716541 50 6
"8383" 162716541 162790478 52 6
"8384" 162790478 162889975 51 6
"8385" 162889975 163339332 53 6
"8386" 163339332 163592235 54 6
"8387" 163592235 163673166 53 6
"8388" 163673166 163697439 52 6
"8389" 163697439 163719877 51 6
"8390" 163719877 163736204 52 6
"8391" 163736204 163764804 55 6
"8392" 163764804 164010321 54 6
"8393" 164010321 164133150 53 6
"8394" 164133150 164241690 52 6
"8395" 164241690 164289220 50 6
"8396" 164289220 164373654 51 6
"8397" 164373654 164665485 52 6
"8398" 164665485 164693724 53 6
"8399" 164693724 164920393 54 6
"8400" 164920393 165262895 56 6
"8401" 165262895 165424009 58 6
"8402" 165424009 165447942 58 6
"8403" 165447942 165451901 59 6
"8404" 165451901 165493183 58 6
"8405" 165493183 165865657 59 6
"8406" 165865657 165871066 58 6
"8407" 165871066 166015231 59 6
"8408" 166015231 166066233 58 6
"8409" 166066233 166196865 59 6
"8410" 166196865 166211309 58 6
"8411" 166211309 166640456 57 6
"8412" 166640456 166660733 56 6
"8413" 166660733 166673508 57 6
"8414" 166673508 166677036 56 6
"8415" 166677036 166706121 57 6
"8416" 166706121 166710938 58 6
"8417" 166710938 166769136 57 6
"8418" 166769136 166831694 58 6
"8419" 166831694 166884534 56 6
"8420" 166884534 166987743 57 6
"8421" 166987743 167018721 58 6
"8422" 167018721 167029135 59 6
"8423" 167029135 167161571 60 6
"8424" 167161571 167180528 61 6
"8425" 167180528 167211587 60 6
"8426" 167211587 167326008 61 6
"8427" 167326008 167403873 59 6
"8428" 167403873 167634544 60 6
"8429" 167634544 167685688 61 6
"8430" 167685688 168343838 62 6
"8431" 168343838 168413195 61 6
"8432" 168413195 168415372 62 6
"8433" 168415372 168442475 61 6
"8434" 168442475 168513790 60 6
"8435" 168513790 168559038 61 6
"8436" 168559038 168593956 59 6
"8437" 168593956 168951165 58 6
"8438" 168951165 168960552 57 6
"8439" 168960552 169091267 58 6
"8440" 169091267 169343146 59 6
"8441" 169343146 169429526 58 6
"8442" 169429526 169473856 57 6
"8443" 169473856 170445911 56 6
"8444" 170445911 170564441 54 6
"8445" 170564441 170652191 53 6
"8446" 170652191 170760157 52 6
"8447" 170760157 170878886 50 6
"8448" 170878886 170890384 44 6
"8449" 170890384 170904973 3 6
"8450" 44935 57660 42 7
"8451" 57660 67365 43 7
"8452" 67365 149765 44 7
"8453" 149765 223067 46 7
"8454" 223067 705320 48 7
"8455" 705320 1031117 53 7
"8456" 1031117 1245798 56 7
"8457" 1245798 1333246 57 7
"8458" 1333246 1363454 58 7
"8459" 1363454 1389397 59 7
"8460" 1389397 1551716 60 7
"8461" 1551716 1787236 61 7
"8462" 1787236 1827002 62 7
"8463" 1827002 1842407 63 7
"8464" 1842407 1892309 62 7
"8465" 1892309 2268970 61 7
"8466" 2268970 2347753 60 7
"8467" 2347753 2412032 61 7
"8468" 2412032 2486004 60 7
"8469" 2486004 2505567 61 7
"8470" 2505567 2607339 60 7
"8471" 2607339 2811543 61 7
"8472" 2811543 2926448 62 7
"8473" 2926448 2990009 61 7
"8474" 2990009 3113034 60 7
"8475" 3113034 3720117 58 7
"8476" 3720117 3982653 59 7
"8477" 3982653 4177712 58 7
"8478" 4177712 4216771 57 7
"8479" 4216771 4310365 56 7
"8480" 4310365 4330892 58 7
"8481" 4330892 4339768 57 7
"8482" 4339768 4367700 56 7
"8483" 4367700 4419287 61 7
"8484" 4419287 4600429 60 7
"8485" 4600429 4644965 56 7
"8486" 4644965 4659324 57 7
"8487" 4659324 4727980 58 7
"8488" 4727980 4787612 56 7
"8489" 4787612 4923925 55 7
"8490" 4923925 4931576 56 7
"8491" 4931576 5124934 55 7
"8492" 5124934 5146319 54 7
"8493" 5146319 5334209 52 7
"8494" 5334209 5338475 52 7
"8495" 5338475 5436368 56 7
"8496" 5436368 5516940 55 7
"8497" 5516940 5571625 56 7
"8498" 5571625 5760860 53 7
"8499" 5760860 6870635 54 7
"8500" 6870635 7040309 52 7
"8501" 7040309 7266939 55 7
"8502" 7266939 7344571 56 7
"8503" 7344571 7361523 57 7
"8504" 7361523 7801684 56 7
"8505" 7801684 7804403 57 7
"8506" 7804403 7937614 56 7
"8507" 7937614 7938344 55 7
"8508" 7938344 7982218 55 7
"8509" 7982218 8021570 55 7
"8510" 8021570 8059186 54 7
"8511" 8059186 8165121 53 7
"8512" 8165121 8225890 54 7
"8513" 8225890 8253685 55 7
"8514" 8253685 8276621 51 7
"8515" 8276621 8299942 50 7
"8516" 8299942 8532519 49 7
"8517" 8532519 8575468 48 7
"8518" 8575468 8720903 47 7
"8519" 8720903 8729005 48 7
"8520" 8729005 8732867 49 7
"8521" 8732867 8739545 47 7
"8522" 8739545 8780037 46 7
"8523" 8780037 8786057 45 7
"8524" 8786057 8788531 44 7
"8525" 8788531 8830494 45 7
"8526" 8830494 8850785 44 7
"8527" 8850785 8877256 45 7
"8528" 8877256 8944613 44 7
"8529" 8944613 8946172 43 7
"8530" 8946172 9001625 44 7
"8531" 9001625 9018291 45 7
"8532" 9018291 9022420 46 7
"8533" 9022420 9062629 48 7
"8534" 9062629 9097947 49 7
"8535" 9097947 9102563 50 7
"8536" 9102563 9189617 49 7
"8537" 9189617 9218021 49 7
"8538" 9218021 9903357 48 7
"8539" 9903357 9926085 49 7
"8540" 9926085 9952849 51 7
"8541" 9952849 10884712 53 7
"8542" 10884712 10991660 54 7
"8543" 10991660 11240247 55 7
"8544" 11240247 11246692 54 7
"8545" 11246692 11298722 53 7
"8546" 11298722 11393134 52 7
"8547" 11393134 11496226 55 7
"8548" 11496226 11512425 54 7
"8549" 11512425 11544610 53 7
"8550" 11544610 11548636 54 7
"8551" 11548636 11613179 53 7
"8552" 11613179 11619123 55 7
"8553" 11619123 11648939 56 7
"8554" 11648939 11649473 61 7
"8555" 11649473 11653904 61 7
"8556" 11653904 11684576 61 7
"8557" 11684576 11853610 62 7
"8558" 11853610 11856806 60 7
"8559" 11856806 11857504 59 7
"8560" 11857504 11913955 60 7
"8561" 11913955 12052718 58 7
"8562" 12052718 12620804 57 7
"8563" 12620804 12743015 58 7
"8564" 12743015 12917100 59 7
"8565" 12917100 12959896 60 7
"8566" 12959896 12963669 61 7
"8567" 12963669 12963865 60 7
"8568" 12963865 13415675 61 7
"8569" 13415675 13443147 62 7
"8570" 13443147 13469125 61 7
"8571" 13469125 13522169 59 7
"8572" 13522169 13557623 60 7
"8573" 13557623 13577494 59 7
"8574" 13577494 13683080 60 7
"8575" 13683080 13794203 59 7
"8576" 13794203 13801825 58 7
"8577" 13801825 13816640 59 7
"8578" 13816640 13876094 58 7
"8579" 13876094 13883729 59 7
"8580" 13883729 13908250 58 7
"8581" 13908250 13934688 57 7
"8582" 13934688 13947289 58 7
"8583" 13947289 13990992 60 7
"8584" 13990992 14136740 61 7
"8585" 14136740 14143121 62 7
"8586" 14143121 14209220 63 7
"8587" 14209220 14226741 60 7
"8588" 14226741 14239703 61 7
"8589" 14239703 14280548 62 7
"8590" 14280548 14292511 61 7
"8591" 14292511 14493460 62 7
"8592" 14493460 14726723 61 7
"8593" 14726723 15145681 60 7
"8594" 15145681 15225539 61 7
"8595" 15225539 15776389 60 7
"8596" 15776389 15897219 60 7
"8597" 15897219 16089752 59 7
"8598" 16089752 16370188 60 7
"8599" 16370188 16500884 59 7
"8600" 16500884 16642676 58 7
"8601" 16642676 16656292 57 7
"8602" 16656292 16667920 59 7
"8603" 16667920 16681028 58 7
"8604" 16681028 16785553 60 7
"8605" 16785553 16811167 60 7
"8606" 16811167 17004387 58 7
"8607" 17004387 17106017 59 7
"8608" 17106017 17196492 61 7
"8609" 17196492 17464410 60 7
"8610" 17464410 17524639 61 7
"8611" 17524639 17532188 62 7
"8612" 17532188 17583429 61 7
"8613" 17583429 17599438 63 7
"8614" 17599438 17644213 62 7
"8615" 17644213 18382590 63 7
"8616" 18382590 18734921 63 7
"8617" 18734921 18861140 64 7
"8618" 18861140 18935310 63 7
"8619" 18935310 18941624 59 7
"8620" 18941624 18964076 58 7
"8621" 18964076 19034579 59 7
"8622" 19034579 19137857 60 7
"8623" 19137857 19305590 59 7
"8624" 19305590 19415207 58 7
"8625" 19415207 19477272 57 7
"8626" 19477272 20123880 58 7
"8627" 20123880 20256825 59 7
"8628" 20256825 20371758 60 7
"8629" 20371758 20442783 59 7
"8630" 20442783 20453875 62 7
"8631" 20453875 20613366 65 7
"8632" 20613366 20639491 64 7
"8633" 20639491 20641893 62 7
"8634" 20641893 20712495 63 7
"8635" 20712495 21164766 62 7
"8636" 21164766 21170601 61 7
"8637" 21170601 21413179 62 7
"8638" 21413179 21446473 60 7
"8639" 21446473 21449367 59 7
"8640" 21449367 21599233 58 7
"8641" 21599233 21612705 59 7
"8642" 21612705 21706255 59 7
"8643" 21706255 21755427 60 7
"8644" 21755427 22045395 59 7
"8645" 22045395 22116881 62 7
"8646" 22116881 22140620 63 7
"8647" 22140620 22151968 61 7
"8648" 22151968 22157423 62 7
"8649" 22157423 22157782 61 7
"8650" 22157782 22159182 62 7
"8651" 22159182 22175472 61 7
"8652" 22175472 22378982 62 7
"8653" 22378982 22512880 63 7
"8654" 22512880 22602932 65 7
"8655" 22602932 22918729 64 7
"8656" 22918729 23619734 65 7
"8657" 23619734 24152297 67 7
